title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Parking type options,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11
Ru Ru's Tacos & Tequila,5,"Love it ,private and real nice ,food delicious",2024-04-14T02:57:30.185Z,0,,60,TRUE,,,a week ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREczZYb0p3EAE,,,,,Google,,109690653801430526383,,,,,,,,,,,
Ru Ru's Tacos & Tequila,5,,2024-04-13T02:28:31.850Z,0,,12,FALSE,,,a week ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREbmN6cF9nRRAB,,,,,Google,,103832830153577587799,,,,,,,,,,,
Ru Ru's Tacos & Tequila,4,"Food was pretty good.. went during lunch, not to crowded",2024-04-12T14:02:44.144Z,0,,29,FALSE,,,a week ago,,,,,,,,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUREdGVibzlBRRAB,https://lh5.googleusercontent.com/p/AF1QipN-VbJn-G6rvSluHFBFqb0eIYVocV899C0cOyiU=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNfBJlRbI4EcSx-02e8dz_6uFpredKhzEtd2Ar_=w150-h150-k-no-p,,,Google,,100680185869428951013,,,,,,,,,,,
Ru Ru's Tacos & Tequila,5,Delish!,2024-04-12T10:57:23.066Z,0,,42,TRUE,,,a week ago,,Dinner,,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREbFozaVFREAE,https://lh5.googleusercontent.com/p/AF1QipPfn4O8xdnBRGaVW57hTfA1_A7sQOsBqKVHlCja=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOCPRQelG4GCauvPXVQ9o3UtqbNGZ0YoK0Ov4Ih=w150-h150-k-no-p,,,Google,,110441685072135190133,,,,,,,,,,,
Ru Ru's Tacos & Tequila,3,Good food but not THAT good. This latest price hike (i get it) too much for me. I mean i can afford it but I wont by anything I feel is overpriced so no more RuRus for me. Luckily there are cheaper options or comparable quality,2024-04-10T13:48:52.299Z,0,,43,FALSE,,,2 weeks ago,,Dinner,,,$20–30,,Delivery,4,4,4,ChZDSUhNMG9nS0VJQ0FnSURaM2UyVlBBEAE,,,,,Google,,111810983029270204463,,,,,,,,,,,
Ru Ru's Tacos & Tequila,5,"Handicap accessible, super friendly staff, food and margaritas were outstanding!  The menu quotes are funny, cool way to pass the very short time it took to get our food.  Will definitely go back!  Taco Tuesday!!!",2024-04-09T18:26:42.250Z,0,,28,TRUE,,,2 weeks ago,,Lunch,,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREN3JiS3ZBRRAB,https://lh5.googleusercontent.com/p/AF1QipOChROC1a4QkOpawdZJ2_vbtivEG3quyZ5NisV3=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOXnaw6KVnpmVsXW_nY3hagG7ju989WE9uBq6cr=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP-1tjf5KCCbr2oekaRU9tegRQ3ff-ZDhi3H0B0=w150-h150-k-no-p,,Google,,104987731318053962241,,,,,,,,,,,
Ru Ru's Tacos & Tequila,5,Food always fast and fresh,2024-04-07T02:55:23.673Z,0,,16,TRUE,,,2 weeks ago,,Dinner,,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREX01ld0VBEAE,,,,,Google,,112172816601048921683,,,,,,,,,,,
Ru Ru's Tacos & Tequila,4,"Beautiful restaurant designed like a Mexican villa. Went for lunch and the food was served unbelievably fast. The three amigos appetizer which has fresh tortilla chips, guacamole, salsa, and queso was good. The guac could use some salt, and the queso is very thin, but like any other cheese thickened as it cooled. The Tacos and quesadilla were good as well. I had the ""Gaylord Focker"" which taste like the chef went foraging for the ingredients then put them right on the  tortilla. The ""Lookin good Louis"" taco was good as well. My Wife had the ""You're my boy blue"" quesadilla and she liked it as well. Her only complaint was she thought it was a little dry and lacked the banana peppers it said was in it.",2024-04-02T20:14:12.069Z,0,,73,TRUE,,,3 weeks ago,,Lunch,,,$10–20,,Dine in,5,4,4,ChZDSUhNMG9nS0VJQ0FnSUNENTdlc1lREAE,https://lh5.googleusercontent.com/p/AF1QipPsmlvF5HwngeP0qW6WmSJkOqlzusZltUSBGWjW=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMQLYkcFWexvdVmWxeyFQ4ki13_9IWX4roSyd7P=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNH7KkotrHX-iuWCgjgsQAJj2nXT0zZebHygIjz=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNHlgEbSfyVwB251LoyJkyFGD3pjJ-C8l6f-fBK=w150-h150-k-no-p,Google,,103968552992207602405,,,,,,,,,,,
Ru Ru's Tacos & Tequila,2,Mediocre quality ingredients,2024-03-31T04:13:51.276Z,0,,8,FALSE,,,3 weeks ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNEamF5ZktBEAE,,,,,Google,,106177689991761890413,,,,,,,,,,,
Ru Ru's Tacos & Tequila,1,Cruise fare cosplaying as Mexican food.,2024-03-30T20:32:21.264Z,0,,8,FALSE,,,3 weeks ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEMWZTOHhRRRAB,,,,,Google,,102410852082256282486,,,,,,,,,,,
Ru Ru's Tacos & Tequila,5,"Lovely patio with market lights at Ruru’s. My husband loved his burrito and we shared queso and tacos. Really enjoyed the fried chicken taco, and Chantal was really nice and accommodating, especially of my husbands allergy and my need for mocktails while I am pregnant. We’ll be back!",2024-03-30T00:40:21.161Z,0,,19,TRUE,,,3 weeks ago,,Dinner,,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEcWNmb3J3RRAB,https://lh5.googleusercontent.com/p/AF1QipMG0ew-uCVNNDckaWyohmoJEQ5sc7CZjzwtlYj1=w150-h150-k-no-p,,,,Google,,115793702916125722394,,,,,,,,,,,
Ru Ru's Tacos & Tequila,5,,2024-03-23T23:17:41.491Z,0,,2,FALSE,,,a month ago,,Dinner,,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEcUxYb1FnEAE,,,,,Google,,104693584007035926280,,,,,,,,,,,
Showmars Little Rock,2,"Food is pretty good, but this place has a major problem with order accuracy on takeout. Almost every time, they leave something out. There's a sign that tells customers to check the orders. Note to management, that's NOT my job, that's the restaurant's job to get it right. I have totally given up on this place, tired of paying for food and not discovering it is missing until I get home.",2024-04-24T17:37:40.158Z,0,,3,FALSE,,,2 hours ago,,,,,,,,3,4,1,ChdDSUhNMG9nS0VJQ0FnSUNqbmFqRHhBRRAB,,,,,Google,,113307612966635464398,,,,,,,,,,,
Showmars Little Rock,4,,2024-04-22T14:43:50.494Z,0,,7,TRUE,2024-04-23T03:04:14.654Z,,2 days ago,,Dinner,,,$10–20,,Take out,3,5,3,ChdDSUhNMG9nS0VJQ0FnSUNqb2RxM3J3RRAB,,,,,Google,,116937944483584621597,,,,,,,,,,,
Showmars Little Rock,3,"Went for lunch on my lunch break around 11:45a. I ordered a salmon chef salad. Took longer than expected to come out because according to the staff, salmon takes longer to cook.  I watched others who ordered after me get their food. When it did come, I had ten minutes to eat before I had to leave (I only got an hour). On the bright side, the salmon was cooked throughly. Lol. The salad could have used more tomatoes for $18 (including drink). The pita bread was served warm. I miss the crispy shells they used to serve their salads.",2024-04-17T22:09:07.268Z,0,,11,FALSE,,,6 days ago,,,,,$10–20,,,3,3,3,ChZDSUhNMG9nS0VJQ0FnSUNqLUlTSGRnEAE,,,,,Google,,100045316229165678280,,,,,,,,,,,
Showmars Little Rock,5,,2024-04-15T07:52:42.047Z,0,,1,FALSE,2024-04-15T21:32:01.858Z,,a week ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURENThtSUNnEAE,,,,,Google,,102018696661440414622,,,,,,,,,,,
Showmars Little Rock,5,I love the Fish sandwiches  🥪,2024-04-14T15:31:00.631Z,0,,12,TRUE,2024-04-15T03:08:37.285Z,,a week ago,,Dinner,,,$20–30,,Take out,4,5,4,ChZDSUhNMG9nS0VJQ0FnSUREMi1pU053EAE,,,,,Google,,100995945339271767576,,,,,,,,,,,
Showmars Little Rock,5,Who ever made this sweet tea I’m drinking put they foot in it!! This some good sweet tea. Never had an issue at this location love this showMar’s,2024-04-12T15:23:09.385Z,0,,13,FALSE,2024-04-15T02:43:26.674Z,,a week ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREOWJ5YUJnEAE,,,,,Google,,101830505220984917522,,,,,,,,,,,
Showmars Little Rock,1,Gyro wasn't good at all. 😕,2024-04-11T22:37:09.048Z,0,,130,TRUE,,,a week ago,,Dinner,,,$1–10,,Take out,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUREaGVtb3dRRRAB,,,,,Google,,107965236591258605070,,,,,,,,,,,
Showmars Little Rock,5,Customer service was as great as the food.,2024-04-11T16:32:48.650Z,0,,25,FALSE,2024-04-15T02:37:10.161Z,,a week ago,,Lunch,,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREdWNMV1VREAE,,,,,Google,,105557467483675982659,,,,,,,,,,,
Showmars Little Rock,5,,2024-04-09T19:05:30.247Z,0,,13,TRUE,2024-04-10T22:06:16.882Z,,2 weeks ago,,Lunch,,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREN3MyWUl3EAE,,,,,Google,,104569791851528034701,,,,,,,,,,,
Showmars Little Rock,5,,2024-04-04T17:53:27.599Z,0,,114,TRUE,,,2 weeks ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQwNU5XX3J3RRAB,,,,,Google,,117031624468621263291,,,,,,,,,,,
Showmars Little Rock,5,Very friendly and hardworking staff. Greeted us when we walked in and checked on us a couple times to make sure we were happy. Food was great and restaurant was clean / well managed.,2024-04-03T23:45:06.166Z,0,,47,FALSE,2024-04-08T23:11:42.529Z,,2 weeks ago,,Dinner,,,$1–10,Highly recommend,Dine in,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEdl9XdWdnRRAB,,,,,Google,,113580151846568471523,,,,,,,,,,,
Showmars Little Rock,4,,2024-03-30T21:28:26.500Z,0,,24,FALSE,2024-04-01T02:53:47.590Z,,3 weeks ago,,,,,,,,3,4,5,ChdDSUhNMG9nS0VJQ0FnSUNEMVlXWWxRRRAB,,,,,Google,,115906692472343197646,,,,,,,,,,,
Showmars Little Rock,5,Was a little optimistic about this place. First time trying. Little cars in parking lot.  But it actually was good. And decent priced. While waiting for someone to arrive at airport. Definitely will be a spot I will stop at again when in Charlotte.,2024-03-30T18:22:57.259Z,0,,66,TRUE,2024-04-01T02:53:23.570Z,,3 weeks ago,,Lunch,,,$1–10,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNENWRIS1VREAE,,,,,Google,,116010477384689257402,,,,,,,,,,,
Showmars Little Rock,5,Excellent food! Wonderful Gyros! 5 easy Stars!,2024-03-30T08:19:44.562Z,0,,97,TRUE,2024-04-01T02:52:24.893Z,,3 weeks ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEdVlMNU9BEAE,https://lh5.googleusercontent.com/p/AF1QipNp7mzKSKKa3aWGaO-osy042qhicFr9MgK6nha4=w150-h150-k-no-p,,,,Google,,116573281250794711088,,,,,,,,,,,
Showmars Little Rock,4,Delicious food!! Nice size portions.,2024-03-23T19:50:33.757Z,0,,275,TRUE,2024-03-24T17:36:27.814Z,,a month ago,,Dinner,,,$10–20,Somewhat recommend,Take out,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUNEeU1UZ2l3RRAB,,,,,Google,,104075173606670150609,,,,,,,,,,,
Mr 3s Crab Pot,1,"This is the worst seafood experience i ever had………!!!!!!  This is a warning for anyone who wants to eat Mr 3s in Charlotte nc .        on April 19 2024. Me and my wife ordered fried whiting and a crab and shrimp dish.   Not too long after we ate…. This food , we both became very ill … that following morning I was violently vomiting ,so was taking to the er for seafood poisoning",2024-04-22T11:55:43.439Z,1,,2,FALSE,2024-04-22T11:08:43.537Z,,2 days ago,,Lunch,,,$20–30,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUNqbm8yUmhnRRAB,,,,,Google,,102757720391474935870,,,,,,,,,,,
Mr 3s Crab Pot,4,"Hands down one of the best seafood spots in Charlotte! The quality of food here is way better than one of those Asian restaurants. Crablegs are bigger, signature butter sauce taste like it’s made with crack…. Haven’t had a rich butter sauce with seafood since seafood connection closed. Pricing is on point with the market and isn’t any cheaper or more expensive than other seafood restaurants. However, they do offer daily/ weekly specials which can be attractive if you are on a budget. I can see parking being an issue, but I can say I’ve never experienced it- always in and out! I don’t care for showing my ID for my order, cashier really attempted to not give me my already paid for food without it, but the cook OK’d it as I am a regular weekly customer. The signage is clearly posted in the establishment, so they technically have legs to stand on with that rule, so just remember to have it if you order online. Overall, it’s a great establishment and I will continue to patronize.

Edit: I came back to say, although the food is good- the establishment obstacles to obtain the food is similar to the Olympics (just joking), but ordering can be challenging. So I already mentioned the ID requirement to pick up food you paid for already. Specials are advertised in the store, but you can only pay cash for it. So if you stop by and decide you want a special item along with something else, they make you produce 2 different forms of payment- card payment for menu items, then cash for the special items. No cash- you will denied the special or told to go get cash. There’s no phone orders availability, so if you want them while your on the road, be prepared to pull over, check to see if you have valid ID on you, then place the order online if the site is working (it froze on me twice trying to enter my payment method). Makes me kinda miss establishments that wants to service the community and made it easy to patron.",2024-04-17T20:45:24.114Z,2,,18,FALSE,,,6 days ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURSeXFlM2R3EAE,,,,,Google,,110581513492675620749,,,,,,,,,,,
Mr 3s Crab Pot,5,I will definitely be returning!,2024-04-08T10:22:32.634Z,0,,28,TRUE,,,2 weeks ago,,Dinner,,,$50–100,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREdXNTT2R3EAE,https://lh5.googleusercontent.com/p/AF1QipPmzQKL2OuluMX73en1UnEr2i7ILi11B43V-7hm=w150-h150-k-no-p,,,,Google,,117109810337266654907,,,,,,,,,,,
Mr 3s Crab Pot,5,",I love this place for eating 😋😋😋😋😋😋😋😋😋😋😋🦐🦐🦐🦐🦐🦐🦐🦐🦐🦐🦐🦐💯💯💯💯💯💯💯💯💯💯🥰🥰🥰🥰🥰🥰🥰🥰🥰😇😇😇😇😇😇😇😇😇🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷🇵🇷",2024-04-03T16:19:56.122Z,0,,8,TRUE,,,3 weeks ago,,Lunch,Plenty of parking,,$30–50,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNENzRQc19RRRAB,,,,,Google,,100508317640047493991,,,,,,,,,,,
Mr 3s Crab Pot,5,,2024-04-03T04:44:13.917Z,0,,4,FALSE,,,3 weeks ago,,Dinner,,,$10–20,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUNEdF9mbm1nRRAB,,,,,Google,,114989791260669957945,,,,,,,,,,,
Mr 3s Crab Pot,5,It’s a little hole in the wall! The Gastonia location you can dine in! The Charlotte location is take out only! They have specials everyday but you can only take advantage of them if you’re paying CASH ONLY!!! If you come with card it’ll be full price! The food is good!,2024-03-30T02:18:05.057Z,0,,5,FALSE,,,3 weeks ago,,Dinner,Somewhat difficult to find parking,,$20–30,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNENmY3WW9nRRAB,,,,,Google,,115465431660389703061,,,,,,,,,,,
Mr 3s Crab Pot,1,,2024-03-29T18:23:44.998Z,0,,3,FALSE,,,3 weeks ago,,,,,,,,1,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEaWR5Z21RRRAB,,,,,Google,,103355202873664607851,,,,,,,,,,,
Mr 3s Crab Pot,5,Nottttt bad at all!!! The crab leg cluster for $7 on Wednesdays is not bad as long as they're not tiny. Other than that the crab legs and shrimp are ON POINT!! Watch those holes in the parking lot though:-(,2024-03-27T03:48:53.122Z,0,,117,TRUE,,,4 weeks ago,,Dinner,Somewhat difficult to find parking,,$1–10,,Take out,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEbXViN3FRRRAB,https://lh5.googleusercontent.com/p/AF1QipME5ryfNvTeyqhE7h5z1Ayoqd8atnJlmzU99Pt7=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPBM9VaxovFXElICFK7MJHZfxtW6wNoMtPLFici=w150-h150-k-no-p,,,Google,,116339651294202263150,,,,,,,,,,,
Mr 3s Crab Pot,3,"I've been to numerous crab places and this is a 6/10. Cashier was nice, place was clean, flavor was sub-par. The presentation was PHENOMENAL, but the flavor was not there... The platter has crab legs and shrimp, corn, sausage, etc ... Just didn't taste like much outside of butter to be honest. The crab Alfredo was basic, my son is in culinary and his Alfredo has more flavor. Theirs tastes like boiled pasta, cheap jar Alfredo and that's it... If the flavor gave what the looks did, it would've been a 10/10. If they came up with their own seasoning to mix with the butter it would be 🔥.",2024-03-09T19:39:09.892Z,0,,3,FALSE,2024-03-09T19:51:53.621Z,,a month ago,,Dinner,,,$10–20,,Take out,5,3,5,ChZDSUhNMG9nS0VJQ0FnSUM5eTVxcWZBEAE,,,,,Google,,111019370366233179987,,,,,,,,,,,
Mr 3s Crab Pot,5,Cool 😎,2024-03-06T21:17:55.111Z,0,,115,TRUE,2024-03-09T19:52:08.724Z,,a month ago,,Brunch,,,$10–20,,Take out,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUM5aWJlV3FBRRAB,,,,,Google,,103249544842650130659,,,,,,,,,,,
Mr 3s Crab Pot,5,My first time and I must say I enjoyed! The seafood platter for $15 was a win. The food taste fresh and the sauce was very good. I will see them in the future on Fridays for sure. This is a local gem that we should support! Plus the food is really good!,2024-03-03T14:03:52.139Z,0,,160,TRUE,2024-03-03T12:19:49.734Z,,a month ago,,,,,$10–20,,Take out,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUM5LUplbXBnRRAB,https://lh5.googleusercontent.com/p/AF1QipPPcOGW-BYxRRTrtH27kQ0JJsLP8UQV9vs1OC6g=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNUevv3uNzQ_Ed6CaQySC9f8X6aofhEGfGHNzc4=w150-h150-k-no-p,,,Google,,100521510646187420687,,,,,,,,,,,
Mr 3s Crab Pot,5,,2024-03-02T20:02:01.643Z,0,,,FALSE,2024-03-09T19:52:23.251Z,,a month ago,,Lunch,,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5MU9UQVBnEAE,,,,,Google,,118440297826462326029,,,,,,,,,,,
Mr 3s Crab Pot,5,"Seafood so good make you want to slap yo momma. I’ve been coming here for some years now. Service is always on point and the food is always fresh, tasty and delicious.",2024-02-28T00:07:18.697Z,0,,30,FALSE,2024-03-02T00:10:05.527Z,,a month ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURkaDk2ZGdnRRAB,,,,,Google,,117607060851108551038,,,,,,,,,,,
Mr 3s Crab Pot,4,,2024-02-15T21:13:38.190Z,0,,13,FALSE,2024-03-09T19:52:32.870Z,,2 months ago,,Dinner,,,$30–50,,Take out,,4,5,ChdDSUhNMG9nS0VJQ0FnSUNkNGR1UHZBRRAB,,,,,Google,,116408920769645922316,,,,,,,,,,,
Mr 3s Crab Pot,5,,2024-02-12T03:28:39.046Z,0,,26,TRUE,,,2 months ago,,Dinner,,,$100+,,Take out,3,5,3,ChdDSUhNMG9nS0VJQ0FnSUNkeE92endnRRAB,,,,,Google,,109589437568374021642,,,,,,,,,,,
Showmars Dilworth (East Blvd),5,Loved our work lunch here as always. The staff is awesome!,2024-04-19T15:08:44.452Z,0,,38,TRUE,2024-04-22T01:05:22.399Z,,5 days ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqa3V2bEpBEAE,,,,,Google,,103671361638941122565,,,,,,,,,,,
Showmars Dilworth (East Blvd),5,"Buona esperienza, anche se troppo frettolosa.
Ci torneremo però sicuramente.
Il greco su tutto è da provare.",2024-04-16T22:24:45.166Z,0,,169,TRUE,,,a week ago,,Dinner,,,$10–20,,Dine in,5,5,4,ChdDSUhNMG9nS0VJQ0FnSUNqME95ZnV3RRAB,,,,,Google,,111937471508589980845,,,"Good experience, even if too rushed.
We will definitely be back though.
Greek on everything is worth trying.",,,,,,,,
Showmars Dilworth (East Blvd),5,Your food was great.I'll definitely go back. Outside of a Southern grandmother's kitchen.You would be hard pressed to find better fried flounder. Damn near perfect hush puppies and onion rings too.,2024-04-13T20:44:42.514Z,0,,13,FALSE,2024-04-15T03:00:31.275Z,,a week ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUREa19LQ3dBRRAB,https://lh5.googleusercontent.com/p/AF1QipNRxeHs_yApujKbnFW6LnI1j-G_Yxkt_KvIGu8=w150-h150-k-no-p,,,,Google,,101807526815257996877,,,,,,,,,,,
Showmars Dilworth (East Blvd),5,,2024-04-09T00:15:16.506Z,0,,187,TRUE,2023-09-24T18:39:14.569Z,,2 weeks ago,,Lunch,,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURad0phMDlnRRAB,,,,,Google,,112522852856136743395,,,,,,,,,,,
Showmars Dilworth (East Blvd),5,Friendly staff and manager and the food is good,2024-04-04T21:21:08.359Z,0,,46,TRUE,2024-04-08T23:08:59.089Z,,2 weeks ago,,Lunch,,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREaUpiWUZREAE,,,,,Google,,109669258203309750651,,,,,,,,,,,
Showmars Dilworth (East Blvd),5,,2024-03-17T01:09:45.258Z,0,,25,FALSE,2024-03-18T19:20:01.914Z,,a month ago,,Lunch,,,$1–10,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUQ5N3B5WGNREAE,,,,,Google,,115518157706951745593,,,,,,,,,,,
Showmars Dilworth (East Blvd),1,"Мы думали что будет вкусно! Но очень ошиблись! В место мяса неизвестно что и из чего! Нам больше всего зашёл салат и на этом все.....!
Bon appetit!",2024-03-07T22:54:14.983Z,0,,3,FALSE,,,a month ago,,Lunch,,,$10–20,,Take out,2,1,2,ChZDSUhNMG9nS0VJQ0FnSUM5MWRidUhBEAE,https://lh5.googleusercontent.com/p/AF1QipM5CvFN_yXkoE7S4_Is33odTj9IX-JBGInrJV8n=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOQAVcJKjaC6NXcQRHg5H3mX6V2iqpX3_eiPCIy=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPVZba01WBmYwZucf8Y4Q6yw1nAqrfKTn8yOLRp=w150-h150-k-no-p,,Google,,116559165195282683513,,,"We thought it would be delicious! But they were very wrong! In place of meat, no one knows what or from what! We liked the salad the most and that's all.....!
Bon appetit!",,,,,,,,
Showmars Dilworth (East Blvd),5,Their Mediterranean salads are amazing!!!,2024-03-05T00:09:58.554Z,0,,89,TRUE,2024-03-05T20:28:03.682Z,,a month ago,,,,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5aHFyUFdBEAE,,,,,Google,,101914266894378597016,,,,,,,,,,,
Showmars Dilworth (East Blvd),5,,2024-03-04T20:22:46.432Z,0,,20,FALSE,2024-03-05T20:26:12.751Z,,a month ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5LXFXWU1REAE,,,,,Google,,117974783823507509452,,,,,,,,,,,
Showmars Dilworth (East Blvd),5,"Consistently good. I usually get dinner to go. Packaged well, order is always correct and still piping hot by the time I get home. Service is friendly and fast. Never had a bad meal here.",2024-03-03T03:22:45.467Z,0,,130,TRUE,2024-03-05T20:22:32.056Z,,a month ago,,Dinner,Plenty of parking,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5dE5HT1BnEAE,,,,,Google,,113632845025841173123,,,,,,,,,,,
Showmars Dilworth (East Blvd),5,Great Service,2024-02-29T02:51:37.342Z,0,,15,FALSE,2024-03-01T21:25:34.667Z,,a month ago,,Dinner,,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5Z01hOWdRRRAB,,,,,Google,,114477775796458304680,,,,,,,,,,,
Showmars Dilworth (East Blvd),5,Consistently good quality at a fair price with excellent service.,2024-02-22T23:20:29.979Z,0,,37,TRUE,2024-02-25T20:06:30.598Z,,2 months ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURkdXUtNUtBEAE,,,,,Google,,114266400214041969442,,,,,,,,,,,
Showmars Dilworth (East Blvd),5,"The manager, Alex and his team are wonderful. We are there almost weekly and are always greeted warmly and with wonderful food. (Coldest beer in town BTW). As good as the food is, the hospitality is even better! If you are familiar with the show Cheers and you remember the theme song, the Dilworth Showmars is the Dilworth/Myers Park version. Thanks Alex for all of the great meals.",2024-02-10T22:46:31.546Z,0,,21,TRUE,2024-02-12T22:09:04.037Z,,2 months ago,,Dinner,,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkcVA3TXdBRRAB,,,,,Google,,107053296955335465027,,,,,,,,,,,
Showmars Dilworth (East Blvd),5,Always on point.,2024-02-09T00:38:56.235Z,0,,32,TRUE,2024-02-12T20:59:14.065Z,,2 months ago,,Lunch,,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUR0bi11eE53EAE,,,,,Google,,105015869048213081691,,,,,,,,,,,
Showmars Dilworth (East Blvd),5,"11/10 Service, best of all casual sit-down style spots.",2024-02-07T20:33:51.095Z,0,,4,FALSE,2024-02-08T01:15:16.271Z,,2 months ago,,Dinner,,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUR0dDlqMFFBEAE,,,,,Google,,103803384477356888185,,,,,,,,,,,
Chicken King Restaurant,5,,2024-04-24T19:28:41.223Z,0,,6,FALSE,,,36 minutes ago,,,,,,,,3,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqM2FpNmdBRRAB,,,,,Google,,105877106305477588052,,,,,,,,,,,
Chicken King Restaurant,1,NASTY! NEVER AGAIN!,2024-04-23T00:10:11.310Z,0,,5,FALSE,,,a day ago,,Dinner,,,$30–50,,Take out,,1,,ChdDSUhNMG9nS0VJQ0FnSUNqc1pIR3lnRRAB,,,,,Google,,112827404653737581250,,,,,,,,,,,
Chicken King Restaurant,4,,2024-04-13T20:29:10.660Z,0,,3,FALSE,,,a week ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREa19UUFhBEAE,,,,,Google,,113119910189347755935,,,,,,,,,,,
Chicken King Restaurant,5,The bacon cheeseburger and onion rings are great!,2024-04-12T18:44:55.565Z,0,,15,TRUE,,,a week ago,,Lunch,,,$1–10,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREemRUVUl3EAE,,,,,Google,,109170785146248457365,,,,,,,,,,,
